
Segment Intensity Mean Ch=3 Img=1
 ==================== 
Segment Intensity Mean,Unit,Category,Channel,Depth,Image,Level,Time,FilamentID,ID,
132.468,,Segment,3,2,Image 1,3,1,100000011,510000002606,
138.028,,Segment,3,1,Image 1,1,1,100000011,510000002630,
142.529,,Segment,3,1,Image 1,2,1,100000011,510000002643,
110.303,,Segment,3,3,Image 1,2,1,100000011,510000002661,
165.996,,Segment,3,3,Image 1,3,1,100000011,510000002664,
141.912,,Segment,3,3,Image 1,2,1,100000011,510000002675,
162.118,,Segment,3,2,Image 1,1,1,100000012,510000002702,
159.984,,Segment,3,3,Image 1,1,1,100000012,510000002709,
187.756,,Segment,3,4,Image 1,1,1,100000012,510000002731,
186.133,,Segment,3,4,Image 1,2,1,100000012,510000002740,
148.714,,Segment,3,2,Image 1,2,1,100000012,510000002746,
144.248,,Segment,3,3,Image 1,2,1,100000012,510000002752,
149.4,,Segment,3,4,Image 1,2,1,100000012,510000002760,
157.885,,Segment,3,5,Image 1,2,1,100000012,510000002776,
167.776,,Segment,3,5,Image 1,3,1,100000012,510000002784,
156.827,,Segment,3,4,Image 1,3,1,100000012,510000002791,
134.034,,Segment,3,1,Image 1,1,1,100000012,510000002813,
150.712,,Segment,3,2,Image 1,1,1,100000012,510000002820,
127.714,,Segment,3,2,Image 1,2,1,100000012,510000002832,
161.351,,Segment,3,3,Image 1,2,1,100000012,510000002836,
125.307,,Segment,3,2,Image 1,1,1,100000012,510000002867,
167.518,,Segment,3,3,Image 1,1,1,100000012,510000002869,
178.672,,Segment,3,3,Image 1,2,1,100000012,510000002897,
140.296,,Segment,3,2,Image 1,2,1,100000012,510000002921,
157.392,,Segment,3,3,Image 1,2,1,100000012,510000002930,
176.825,,Segment,3,3,Image 1,3,1,100000012,510000002947,
154.464,,Segment,3,2,Image 1,2,1,100000012,510000002966,
141.797,,Segment,3,3,Image 1,3,1,100000012,510000002982,
171.598,,Segment,3,4,Image 1,3,1,100000012,510000002984,
174.453,,Segment,3,4,Image 1,4,1,100000012,510000002999,
160.307,,Segment,3,3,Image 1,2,1,100000012,510000003014,
158.808,,Segment,3,3,Image 1,3,1,100000012,510000003020,
127.748,,Segment,3,3,Image 1,1,1,100000013,510000003039,
118.599,,Segment,3,3,Image 1,2,1,100000013,510000003056,
174.157,,Segment,3,4,Image 1,2,1,100000013,510000003061,
167.98,,Segment,3,4,Image 1,3,1,100000013,510000003074,
79.3527,,Segment,3,3,Image 1,2,1,100000013,510000003081,
157.278,,Segment,3,4,Image 1,2,1,100000013,510000003083,
125.029,,Segment,3,4,Image 1,3,1,100000013,510000003090,
170.029,,Segment,3,5,Image 1,3,1,100000013,510000003093,
151.981,,Segment,3,5,Image 1,4,1,100000013,510000003106,
170.97,,Segment,3,4,Image 1,3,1,100000013,510000003111,
172.63,,Segment,3,4,Image 1,4,1,100000013,510000003122,
114.845,,Segment,3,1,Image 1,1,1,100000013,510000003143,
103.989,,Segment,3,1,Image 1,1,1,100000013,510000003156,
167.223,,Segment,3,2,Image 1,1,1,100000013,510000003160,
149.965,,Segment,3,2,Image 1,2,1,100000013,510000003185,
145.23,,Segment,3,3,Image 1,2,1,100000013,510000003188,
163.946,,Segment,3,4,Image 1,2,1,100000013,510000003191,
