
Segment Position
 ==================== 
Segment Position X,Segment Position Y,Segment Position Z,Unit,Category,Collection,Depth,Level,Time,FilamentID,ID,
107211,13040,-16.0018,µm,Segment,Segment Position,3,2,1,100000001,510000000402,
106634,12864.8,1.3019,µm,Segment,Segment Position,3,2,1,100000002,510000000563,
107005,12817.6,-4.47744,µm,Segment,Segment Position,3,2,1,100000002,510000000644,
107007,12835.9,-4.60454,µm,Segment,Segment Position,3,2,1,100000002,510000000647,
108125,14124.8,8.41287,µm,Segment,Segment Position,3,2,1,100000004,510000000894,
108104,14184.7,8.0691,µm,Segment,Segment Position,3,2,1,100000004,510000000902,
108100,13659,14.8638,µm,Segment,Segment Position,3,2,1,100000005,510000001191,
106243,12741.9,2.03105,µm,Segment,Segment Position,3,2,1,100000006,510000001418,
106408,12668.1,7.66674,µm,Segment,Segment Position,3,2,1,100000006,510000001448,
106316,12652.6,9.41612,µm,Segment,Segment Position,3,2,1,100000006,510000001465,
107398,12260.5,1.15832,µm,Segment,Segment Position,3,2,1,100000007,510000001583,
107262,12113.5,9.21387,µm,Segment,Segment Position,3,2,1,100000007,510000001624,
107058,12128.8,9.81943,µm,Segment,Segment Position,3,2,1,100000007,510000001659,
106942,11668.7,9.88906,µm,Segment,Segment Position,3,2,1,100000008,510000001831,
107047,11801.9,8.85302,µm,Segment,Segment Position,3,2,1,100000008,510000001867,
107148,11895.8,11.0677,µm,Segment,Segment Position,3,2,1,100000008,510000002049,
107283,13283.4,1.46504,µm,Segment,Segment Position,3,2,1,100000009,510000002310,
107388,13348.1,-12.4587,µm,Segment,Segment Position,3,2,1,100000009,510000002396,
107472,13296,1.49029,µm,Segment,Segment Position,3,2,1,100000009,510000002417,
106530,12242.5,15.4141,µm,Segment,Segment Position,3,2,1,100000010,510000002538,
106569,12360.1,12.899,µm,Segment,Segment Position,3,2,1,100000010,510000002602,
107986,12871.6,10.0039,µm,Segment,Segment Position,3,2,1,100000011,510000002785,
107740,13009.5,8.86009,µm,Segment,Segment Position,3,2,1,100000011,510000002902,
107759,13031.8,0.997722,µm,Segment,Segment Position,3,2,1,100000011,510000002917,
108014,12965.2,6.32067,µm,Segment,Segment Position,3,2,1,100000011,510000002946,
106480,13835.7,12.7091,µm,Segment,Segment Position,3,2,1,100000012,510000003000,
106437,14066.1,15.2432,µm,Segment,Segment Position,3,2,1,100000012,510000003243,
108413,14092.1,17.3026,µm,Segment,Segment Position,3,2,1,100000013,510000003294,
108404,14066.7,17.1842,µm,Segment,Segment Position,3,2,1,100000013,510000003334,
108322,14063.8,-2.05463,µm,Segment,Segment Position,3,2,1,100000013,510000003473,
105765,13022.7,-25.086,µm,Segment,Segment Position,3,2,1,100000014,510000003507,
105884,13089.4,-25.1905,µm,Segment,Segment Position,3,2,1,100000014,510000003518,
105799,13167.4,-12.0081,µm,Segment,Segment Position,3,2,1,100000014,510000003570,
105888,13161.8,-18.2673,µm,Segment,Segment Position,3,2,1,100000014,510000003647,
107974,13710.1,16.495,µm,Segment,Segment Position,3,2,1,100000005,510000003693,
106413,12710.8,-0.130609,µm,Segment,Segment Position,3,2,1,100000006,510000003695,
107920,12788.4,12.9148,µm,Segment,Segment Position,3,2,1,100000011,510000003709,
107125,13202.7,9.77177,µm,Segment,Segment Position,3,3,1,100000000,510000000050,
106929,13281.5,8.19111,µm,Segment,Segment Position,3,3,1,100000000,510000000093,
107002,13299.7,2.95707,µm,Segment,Segment Position,3,3,1,100000000,510000000137,
107033,13340.4,7.592,µm,Segment,Segment Position,3,3,1,100000000,510000000151,
107453,13003.6,4.46134,µm,Segment,Segment Position,3,3,1,100000001,510000000438,
108078,14170.9,9.62964,µm,Segment,Segment Position,3,3,1,100000004,510000000973,
107939,13695.4,-2.92531,µm,Segment,Segment Position,3,3,1,100000005,510000001032,
107957,13647.2,5.54171,µm,Segment,Segment Position,3,3,1,100000005,510000001055,
107993,13735.4,12.5273,µm,Segment,Segment Position,3,3,1,100000005,510000001156,
106423,12697.3,-2.97162,µm,Segment,Segment Position,3,3,1,100000006,510000001278,
106219,12757.3,0.847954,µm,Segment,Segment Position,3,3,1,100000006,510000001430,
107265,12107.2,8.49542,µm,Segment,Segment Position,3,3,1,100000007,510000001630,
107131,12128.1,6.53856,µm,Segment,Segment Position,3,3,1,100000007,510000001680,
106926,11679.2,6.51482,µm,Segment,Segment Position,3,3,1,100000008,510000001850,
107231,13339.9,5.47255,µm,Segment,Segment Position,3,3,1,100000009,510000002333,
107400,13353.5,-18.3747,µm,Segment,Segment Position,3,3,1,100000009,510000002388,
106576,12369.5,16.8375,µm,Segment,Segment Position,3,3,1,100000010,510000002672,
107895,12787.1,12.6797,µm,Segment,Segment Position,3,3,1,100000011,510000002898,
107804,13017.4,13.7965,µm,Segment,Segment Position,3,3,1,100000011,510000002938,
108436,14131.8,18.3753,µm,Segment,Segment Position,3,3,1,100000013,510000003442,
105878,13148.6,-0.664197,µm,Segment,Segment Position,3,3,1,100000014,510000003656,
108107,14182.1,8.47592,µm,Segment,Segment Position,3,3,1,100000004,510000003689,
106942,13292.8,5.30189,µm,Segment,Segment Position,3,4,1,100000000,510000000110,
107063,13312.9,-4.68907,µm,Segment,Segment Position,3,4,1,100000000,510000000163,
107153,13295.6,8.49692,µm,Segment,Segment Position,3,4,1,100000000,510000000184,
107982,13791.2,1.2355,µm,Segment,Segment Position,3,4,1,100000005,510000001136,
108089,13779.9,16.4024,µm,Segment,Segment Position,3,4,1,100000005,510000001236,
107292,12200.8,3.85417,µm,Segment,Segment Position,4,1,1,100000007,510000001549,
107047,11766,4.1755,µm,Segment,Segment Position,4,1,1,100000008,510000001772,
107113,11938,16.5683,µm,Segment,Segment Position,4,1,1,100000008,510000001981,
107581,13176.9,5.85213,µm,Segment,Segment Position,4,1,1,100000009,510000002235,
106465,14001.5,9.48245,µm,Segment,Segment Position,4,1,1,100000012,510000003130,
108426,14046.9,-3.60989,µm,Segment,Segment Position,4,1,1,100000013,510000003271,
105793,12998.7,-24.4773,µm,Segment,Segment Position,4,1,1,100000014,510000003501,
105950,13085.7,-3.58346,µm,Segment,Segment Position,4,1,1,100000014,510000003609,
107077,12792.5,-3.35076,µm,Segment,Segment Position,4,1,1,100000002,510000003684,
106959,13309.5,-4.0213,µm,Segment,Segment Position,4,2,1,100000000,510000000124,
107608,12912.8,-6.20236,µm,Segment,Segment Position,4,2,1,100000001,510000000350,
107129,12814.9,-3.76399,µm,Segment,Segment Position,4,2,1,100000002,510000000649,
108074,14203.2,-2.11044,µm,Segment,Segment Position,4,2,1,100000004,510000000904,
107941,13731.5,18.0287,µm,Segment,Segment Position,4,2,1,100000005,510000001076,
108165,13638.3,-8.70891,µm,Segment,Segment Position,4,2,1,100000005,510000001204,
106454,12686,4.4383,µm,Segment,Segment Position,4,2,1,100000006,510000001399,
107280,12121.9,10.5479,µm,Segment,Segment Position,4,2,1,100000007,510000001626,
107313,12269.5,3.04538,µm,Segment,Segment Position,4,2,1,100000007,510000001717,
107068,11765.8,7.88032,µm,Segment,Segment Position,4,2,1,100000008,510000001788,
106909,11766.9,10.3415,µm,Segment,Segment Position,4,2,1,100000008,510000001875,
107240,11962.3,7.26731,µm,Segment,Segment Position,4,2,1,100000008,510000002070,
107621,13144.1,4.71103,µm,Segment,Segment Position,4,2,1,100000009,510000002237,
107246,13270.2,1.24232,µm,Segment,Segment Position,4,2,1,100000009,510000002314,
107421,13352.7,-9.65353,µm,Segment,Segment Position,4,2,1,100000009,510000002398,
106479,12197.7,11.8787,µm,Segment,Segment Position,4,2,1,100000010,510000002548,
